10.3913,-0.160046,-0.376831,0.977245,33.684197
6.5632,-0.0316,-0.1469,0.1996,33.8121
4.723,0.056,0.2287,0.4973,33.7921
7.6013,-0.0337,-0.2572,0.2532,33.8
4.5414,0.1303,-0.0327,0.4966,33.7985
8.0691,-0.1374,-0.2655,0.3618,33.7944
4.7361,0.1722,0.2264,0.502,33.7862
7.9085,-0.0657,-0.3017,0.4401,33.7926
4.8449,0.08,0.064,0.4437,33.8005
5.4689,-0.0627,0.1729,0.7107,33.7906
7.5546,0.0991,-0.4818,0.0185,33.7937
4.5416,0.013,0.3678,0.6488,33.7955
7.9909,-0.0391,-0.3929,0.0633,33.795
4.8254,0.1306,0.1995,0.6799,33.7939
8.2856,-0.101,-0.2737,0.3093,33.7892
4.0751,0.1332,0.0169,0.5389,33.7882
7.8357,-0.0954,-0.2038,0.2404,33.792
4.9322,0.1682,0.0618,0.5699,33.7987
6.1098,-0.116,0.0408,0.5687,33.7996
6.9399,0.0947,-0.2372,0.2375,33.7946
5.9851,0.033,0.0508,0.6631,33.7844
6.7084,-0.0379,-0.1618,0.1062,33.7832
4.6915,0.0561,0.158,0.5885,33.7911
7.719,-0.0262,-0.0971,0.0918,33.7976
4.6864,0.1269,-0.1596,0.628,33.7948
7.9408,-0.1506,-0.2297,0.3883,33.7919
4.8781,0.157,0.2131,0.4477,33.7819
7.7707,-0.067,-0.3213,0.4758,33.783
5.0567,0.0818,0.0913,0.468,33.7915
5.7106,-0.0583,0.1653,0.6962,33.7781
7.4473,0.0897,-0.4455,0.0038,33.7857
4.7004,0.0084,0.3919,0.5515,33.8101
7.8388,-0.0684,-0.4119,0.2058,33.7956
4.9613,0.1331,0.1993,0.5871,33.7978
8.1791,-0.1052,-0.2721,0.3609,33.7743
4.329,0.1423,-0.0284,0.5034,33.7929
7.7819,-0.1053,-0.112,0.229,33.7907
5.0083,0.1698,-0.0006,0.6255,33.7763
6.0011,-0.1315,0.1432,0.5848,33.7872
7.1488,0.0893,-0.2936,0.256,33.7869
5.8413,0.0372,0.0924,0.586,33.7992
7.1297,-0.0386,-0.2687,0.1371,33.7877
4.5782,0.0534,0.2577,0.5519,33.7728
7.7689,-0.0484,-0.1714,0.1952,33.7736
4.5829,0.1459,-0.1086,0.5387,33.7856
7.8653,-0.1683,-0.2182,0.4158,33.7767
5.266,0.1751,0.1539,0.4706,33.7774
7.7165,-0.0658,-0.2769,0.4395,33.7779
5.0739,0.0836,-0.0044,0.461,33.7794
5.6457,-0.0731,0.2725,0.6676,33.775
7.5834,0.0955,-0.5671,0.1387,33.7839
4.6424,0.0137,0.4332,0.4803,33.7897
8.0736,-0.0721,-0.4831,0.1939,33.7763
4.7976,0.1486,0.3017,0.6962,33.7764
8.4295,-0.1064,-0.2992,0.3186,33.7845
4.1094,0.133,-0.0453,0.4806,33.7709
7.9104,-0.115,-0.1229,0.2857,33.7753
5.2168,0.1845,-0.0538,0.5759,33.7777
5.8401,-0.1283,0.2459,0.5703,33.7826
7.2315,0.0904,-0.3758,0.2782,33.7756
5.9466,0.0428,0.0896,0.5685,33.7766
7.1427,-0.034,-0.275,0.1818,33.7841
4.7613,0.0391,0.2996,0.5514,33.78
7.6752,-0.034,-0.2167,0.2809,33.7551
4.697,0.1548,-0.1478,0.4761,33.7833
7.8389,-0.1778,-0.1439,0.3592,33.7862
5.427,0.1851,0.1039,0.5802,33.7755
7.7041,-0.0688,-0.2749,0.393,33.7641
5.0823,0.0844,-0.0748,0.415,33.7735
5.6762,-0.0848,0.3337,0.6935,33.7709
7.7319,0.1264,-0.6331,0.1349,33.7836
4.571,0.0052,0.4616,0.4968,33.7569
