-25.040362,0.013585,6.877149,-0.344591,27.337446
-2.1484,0.1043,0.1487,0.721,27.383
8.8788,-0.0354,-2.758,-0.8596,27.3791
-3.7351,0.0632,2.9608,0.3671,27.3754
3.2634,-0.0483,-1.9832,0.5851,27.3747
5.914,0.0514,-0.2956,-0.7103,27.3857
-6.4101,-0.0191,1.484,0.015,27.3798
9.8626,0.0289,-2.5106,0.1329,27.3797
-1.0612,0.0386,0.2525,0.4246,27.3739
-3.8917,-0.0217,1.2963,0.1144,27.3775
10.0243,0.1071,-2.0575,0.0751,27.3808
-1.8232,-0.0749,0.976,-0.3496,27.38
-4.7431,0.0912,0.9293,0.669,27.3807
11.4628,-0.0208,-3.5013,-0.6028,27.3832
-2.857,0.0716,3.0193,0.1765,27.3797
0.4951,-0.0398,-1.4101,0.5877,27.3771
7.7886,0.0817,-0.9251,-0.6526,27.3819
-5.9649,-0.0505,1.7142,0.2203,27.3724
8.1617,0.0481,-2.2008,0.2079,27.3824
0.5517,0.0381,-0.0432,0.3093,27.3871
-4.4198,-0.0442,1.4794,0.2575,27.3755
9.492,0.1204,-2.0839,0.3095,27.375
-0.6631,-0.0926,0.4893,-0.7869,27.3772
-6.0647,0.1296,1.7802,0.5893,27.3786
12.4151,-0.0563,-3.9592,-0.7252,27.386
-1.7814,0.0695,2.7382,0.1191,27.3778
-2.2589,-0.0485,-0.6112,0.5069,27.3787
9.8842,0.0932,-1.6928,-0.7601,27.3829
-5.28,-0.0101,1.6105,0.3288,27.3725
5.8943,0.0043,-1.7057,0.4341,27.3738
2.2997,0.0659,-0.1974,-0.1736,27.3796
-4.2818,-0.0732,1.2873,0.4512,27.3759
7.9664,0.1174,-1.8524,0.4228,27.3744
1.0403,-0.07,-0.0527,-1.0564,27.38
-6.7849,0.1135,2.2939,0.8133,27.3757
12.3192,-0.0392,-3.9157,-0.2383,27.3799
-0.5781,0.0735,2.154,-0.1478,27.3763
-4.2992,-0.0529,0.3225,0.4956,27.3764
11.3777,0.087,-2.3297,-0.5923,27.3801
-4.5664,-0.0227,1.4212,0.4606,27.3807
3.8322,0.0093,-1.0582,0.3355,27.3825
4.001,0.0667,-0.4764,-0.2192,27.3797
-3.8541,-0.0828,1.1953,0.451,27.3733
5.8478,0.1151,-1.3929,0.6713,27.3809
2.7788,-0.0452,-0.603,-1.3785,27.3807
-6.3305,0.0901,2.4697,0.9231,27.379
10.8146,-0.0382,-3.4085,-0.058,27.3775
1.0666,0.0544,1.5665,-0.2202,27.3741
-5.5696,-0.0273,0.9355,0.3943,27.3749
12.0629,0.0678,-2.6797,-0.6986,27.3826
-3.8118,-0.0204,1.1338,0.6915,27.3684
1.8305,0.0075,-0.423,0.4867,27.3786
5.5328,0.0869,-0.7702,-0.4982,27.377
-3.1336,-0.089,1.2645,0.34,27.3773
3.9938,0.1005,-1.1266,0.9862,27.3702
4.1058,-0.0473,-1.0425,-1.4946,27.3884
-5.6532,0.093,2.702,0.7424,27.3667
9.088,-0.061,-3.1229,0.5807,27.3748
2.4851,0.0863,1.197,-0.3437,27.3795
-6.0639,-0.0531,1.3503,0.4566,27.3706
12.2803,0.1109,-3.0402,-0.5442,27.3856
-3.143,-0.0186,0.9009,0.7903,27.3727
-0.0141,0.0088,-0.0338,0.3605,27.3784
6.9496,0.0826,-1.2009,-0.5571,27.3836
-2.3943,-0.0969,1.4351,0.4344,27.374
1.9085,0.109,-0.7656,0.977,27.3737
5.738,-0.0622,-1.5866,-1.7294,27.3939
-4.6977,0.0901,2.7636,0.8762,27.3778
7.1394,-0.0665,-2.9024,0.672,27.3766
3.8943,0.0858,0.6413,-0.6681,27.3819
-6.2429,-0.0475,1.6978,0.3422,27.3775
11.9291,0.0768,-3.1386,-0.5043,27.3839
-2.6447,0.0123,0.6187,0.8281,27.3686
-1.5016,-0.0063,0.674,0.231,27.3811
8.5567,0.079,-1.8536,-0.453,27.3827
-1.9762,-0.121,1.4499,0.4432,27.3688
-0.4878,0.1002,-0.2393,0.715,27.3739
7.8839,-0.0444,-2.2995,-1.2639,27.3817
-3.7636,0.0928,3.0993,0.7473,27.3771
4.8791,-0.0759,-2.3498,0.6434,27.3786
5.4052,0.1146,0.161,-0.6993,27.3778
-6.1616,-0.0561,1.5867,0.2007,27.3787
11.0421,0.0802,-2.9979,-0.2489,27.3753
-1.61,0.0082,0.4246,0.7176,27.3775
-2.9307,-0.0476,1.217,0.1781,27.3836
9.7481,0.095,-2.3733,-0.1449,27.3792
-1.626,-0.1281,1.332,-0.1298,27.3774
-3.3163,0.0951,0.566,0.6143,27.383
10.6313,-0.0475,-3.1001,-0.8608,27.3868
-2.7503,0.0834,2.9646,0.4603,27.3709
2.0567,-0.08,-1.6666,0.6175,27.3765
7.3756,0.1077,-0.6696,-0.6464,27.3832
-5.7866,-0.0701,1.7546,0.3385,27.3691
9.3913,0.0574,-2.4258,0.1576,27.3825
-0.1759,0.0242,0.1404,0.4704,27.3765
-3.7032,-0.0546,1.6702,0.2162,27.3779
9.975,0.1306,-2.3766,0.0216,27.3782
-0.8344,-0.1087,0.8547,-0.3536,27.3768
-5.3488,0.1124,1.3615,0.6783,27.3789
12.4018,-0.066,-3.6579,-0.6052,27.3836
-1.7073,0.0718,2.9332,0.2965,27.3687
-0.9663,-0.0702,-0.9423,0.3923,27.3801
9.4647,0.1208,-1.4374,-0.5311,27.3792
-5.2678,-0.0549,1.7983,0.4007,27.3768
7.4189,0.0401,-1.8688,0.2515,27.3797
1.7313,0.0372,-0.4154,0.3327,27.3773
-4.0242,-0.0864,1.8249,0.3473,27.3816
9.0035,0.1243,-2.1651,0.5448,27.3742
0.6151,-0.1193,0.3497,-0.9304,27.3801
-6.4301,0.0927,2.1538,0.7846,27.3818
12.9234,-0.0566,-4.1706,-0.4145,27.3897
-0.7477,0.0803,2.4211,0.12,27.3761
-3.418,-0.0734,-0.0547,0.4846,27.3843
11.4158,0.0993,-1.9504,-0.6485,27.3874
-4.6069,-0.0678,1.5748,0.531,27.3739
5.3081,0.0355,-1.2875,0.312,27.3778
3.3761,0.0598,-0.5842,-0.1025,27.389
-3.6021,-0.0743,1.6956,0.5605,27.3766
7.2348,0.1088,-1.8926,0.5241,27.3757
2.2893,-0.1088,-0.1227,-0.9139,27.3834
-6.4997,0.107,2.3867,0.7158,27.3788
12.0633,-0.0699,-3.9081,-0.0154,27.3838
0.5874,0.0864,2.0702,-0.0472,27.3725
-4.9393,-0.0606,0.5017,0.3786,27.3804
12.2386,0.09,-2.5625,-0.7816,27.3787
-3.8718,-0.0524,1.3237,0.8396,27.3768
3.4809,0.0157,-0.9996,0.3853,27.3781
4.8688,0.0519,-0.6205,-0.3556,27.3781
-3.0207,-0.0967,1.3641,0.5881,27.3784
5.3989,0.1001,-1.6161,0.7733,27.3829
3.6221,-0.0653,-0.4593,-1.2712,27.3831
-5.7686,0.0844,2.3724,0.8892,27.3726
10.4362,-0.0705,-3.5092,0.2063,27.3774
1.9299,0.0974,1.6642,-0.1381,27.381
-5.7697,-0.0644,0.8907,0.2933,27.3792
12.6679,0.097,-2.9043,-0.5297,27.3767
-3.208,-0.0382,1.0873,0.9125,27.3718
1.7036,-0.0067,-0.4078,0.2585,27.3869
6.1699,0.0688,-0.7589,-0.3474,27.3836
-2.2811,-0.0888,1.1526,0.3926,27.3752
