9.198423,0.070476,-2.407946,-0.86043,27.600524
7.1905,-0.0595,-0.5386,0.2469,27.7252
4.5224,0.0484,-0.2492,0.558,27.7171
8.3178,-0.0526,-0.4167,0.4995,27.7127
4.2199,0.136,-0.2738,0.4026,27.7179
6.6543,-0.1582,-0.1591,0.375,27.715
5.2343,0.2238,-0.5706,0.5045,27.7222
6.9846,-0.1642,-0.1256,0.3886,27.7178
5.9334,0.0805,-0.3229,0.4842,27.7148
6.7712,0.0035,-0.3357,0.597,27.7189
5.5162,0.1205,-0.4533,0.3837,27.7209
4.6097,-0.159,-0.079,0.9146,27.7099
8.4371,0.0578,-0.6998,0.1045,27.718
3.9883,0.1446,0.0398,0.7865,27.7106
7.8166,-0.0809,-0.4233,0.1861,27.7182
4.7347,0.0617,-0.2326,0.5473,27.7138
7.8134,-0.0468,-0.3877,0.5401,27.7136
4.5635,0.161,-0.3954,0.3196,27.7188
6.5485,-0.1751,-0.1948,0.6517,27.7076
5.1671,0.2163,-0.4998,0.376,27.7336
7.0777,-0.1441,-0.135,0.4427,27.7183
5.9952,0.0852,-0.3965,0.398,27.7133
6.2528,0.0058,-0.2895,0.632,27.7155
6.1237,0.1066,-0.6185,0.4682,27.7158
4.4815,-0.1271,0.2917,0.5596,27.7176
8.5192,0.0442,-0.7994,0.309,27.7203
3.4739,0.1624,-0.072,0.7911,27.7137
8.2876,-0.1051,-0.3447,0.1254,27.7206
4.5272,0.0667,-0.3095,0.6859,27.722
8.2172,-0.0395,-0.2275,0.4312,27.7253
4.4078,0.1752,-0.5003,0.3386,27.7188
7.0684,-0.19,-0.1524,0.712,27.7181
4.7981,0.1898,-0.5008,0.307,27.717
7.0332,-0.118,-0.2849,0.6459,27.7222
5.974,0.0786,-0.2728,0.1758,27.7043
5.9973,0.0228,-0.3166,0.705,27.7152
6.4649,0.0729,-0.5654,0.4824,27.7189
4.6386,-0.0862,0.2611,0.3783,27.7172
8.0802,0.0091,-0.8164,0.535,27.7177
3.834,0.1935,0.026,0.5266,27.7097
7.8006,-0.134,-0.4774,0.2383,27.7206
4.9147,0.0752,-0.3475,0.7082,27.722
8.1535,-0.0375,-0.1172,0.4258,27.7259
4.3254,0.188,-0.5838,0.4294,27.7233
7.1289,-0.2087,-0.187,0.5798,27.7193
5.0931,0.1708,-0.4408,0.3616,27.7093
6.6098,-0.0857,-0.4177,0.8369,27.7166
6.6928,0.0584,-0.1479,0.0135,27.7279
5.3216,0.03,-0.1913,0.7776,27.7142
6.808,0.0308,-0.5257,0.3973,27.7242
5.1198,-0.0427,-0.1209,0.5441,27.7168
7.3607,-0.027,-0.5337,0.4955,27.7119
4.3099,0.2209,0.0135,0.422,27.7153
7.3492,-0.1785,-0.623,0.3951,27.7136
5.2982,0.0782,-0.2271,0.5384,27.707
7.8172,-0.0408,-0.2308,0.5306,27.7135
4.7296,0.1964,-0.4967,0.3175,27.7197
6.0959,-0.2208,-0.0605,0.4751,27.7184
6.2383,0.1534,-0.5873,0.4589,27.7116
5.8006,-0.0609,-0.1145,0.6438,27.718
7.1277,0.0307,-0.5138,0.4295,27.7158
5.1623,0.0298,-0.1582,0.6419,27.7143
7.3903,0.0018,-0.3353,0.3192,27.7155
4.5857,0.0064,-0.2779,0.6038,27.7255
7.7315,-0.05,-0.3171,0.2822,27.7155
4.2459,0.2278,-0.3985,0.6071,27.7188
7.7387,-0.1904,-0.423,0.4058,27.7083
4.8159,0.0765,-0.1045,0.4847,27.7173
7.8438,-0.0325,-0.3679,0.4988,27.7147
4.4849,0.1993,-0.4818,0.4367,27.7163
6.3988,-0.2144,-0.0302,0.4454,27.7108
6.5597,0.1351,-0.5977,0.3919,27.7185
5.1945,-0.0128,-0.0423,0.675,27.7182
7.4497,0.0098,-0.5353,0.4273,27.7143
4.6766,0.0361,-0.2413,0.6717,27.7144
8.1206,-0.0151,-0.344,0.3271,27.7166
4.2415,0.0493,-0.2088,0.5663,27.7154
7.9332,-0.0811,-0.2124,0.3112,27.7133
4.1328,0.2367,-0.5714,0.5636,27.7206
8.034,-0.1949,-0.4326,0.6023,27.7115
4.6461,0.0767,-0.1454,0.4201,27.7082
7.8203,-0.0211,-0.4178,0.5455,27.7101
4.5689,0.1881,-0.3466,0.2977,27.7289
6.0451,-0.2097,0.0031,0.6028,27.7131
6.9472,0.1146,-0.6929,0.3285,27.7115
5.4006,0.0386,0.1487,0.5549,27.7094
6.802,-0.0156,-0.684,0.5895,27.7216
5.024,0.052,-0.2139,0.5429,27.7162
8.1702,-0.0344,-0.3767,0.4247,27.7126
4.3512,0.0822,-0.2994,0.5032,27.7209
7.5046,-0.1119,-0.1626,0.3411,27.7185
4.4673,0.2386,-0.5554,0.5541,27.7112
8.0171,-0.1866,-0.3398,0.4917,27.7088
5.0976,0.0722,-0.1115,0.3658,27.7087
7.5328,-0.0092,-0.4696,0.6486,27.7191
4.6395,0.1625,-0.3163,0.2748,27.7188
5.5852,-0.1899,-0.0789,0.8345,27.7064
7.5726,0.0915,-0.6687,0.1503,27.7262
5.4139,0.0773,0.0238,0.7613,27.7113
6.7442,-0.0496,-0.5609,0.3473,27.7155
5.0651,0.0485,-0.2079,0.5752,27.7208
