-7.211693,-0.126832,-0.247872,5.587553,27.962256
12.1992,-0.0772,-0.8854,-1.0098,27.9927
3.6439,-0.0236,-1.5192,1.6564,27.9917
-6.3072,0.023,-0.1509,-0.3057,27.989
12.4475,-0.0484,-1.703,-1.2178,27.9883
4.4374,0.1457,-2.503,1.9872,27.9668
-6.8141,-0.1265,-0.0565,-0.0729,27.9649
15.5763,0.1755,-2.2707,-1.4272,27.9914
4.3377,-0.1496,-1.2763,1.7134,27.9836
-4.9958,0.0246,-1.299,-0.7629,27.9892
11.8632,-0.0522,-1.0681,-0.5766,27.9821
5.8504,-0.0167,-1.6239,1.4204,27.9837
-8.9552,0.019,0.4173,-0.4402,28.0016
12.8207,-0.0241,-1.8053,-0.6954,27.9909
7.5524,0.1588,-2.8511,1.2353,27.9709
-9.0529,-0.1458,0.3059,0.292,27.974
14.593,0.1543,-3.3786,-0.9793,27.9795
8.1001,-0.1349,-0.5799,0.4431,27.979
-6.8221,-0.0152,-0.552,-0.0683,27.9777
7.5838,-0.0425,-1.8085,0.568,27.9725
10.9741,0.0037,-1.0493,-0.0537,27.9807
-8.03,0.0798,-0.228,0.1525,27.992
5.107,-0.0664,-1.6325,0.4153,27.9876
14.0257,0.1495,-2.1076,-0.7022,27.9867
-4.7331,-0.1423,-0.479,1.1452,27.9865
6.2881,0.0899,-3.1546,0.1225,27.9921
9.759,-0.0911,0.8091,-1.252,27.988
-0.6529,-0.0197,-1.8638,1.1447,27.9854
-2.4635,0.0025,-0.8495,0.1754,27.986
11.7673,-0.0289,-0.8757,-1.4378,27.9887
4.5329,0.1375,-2.9403,1.4618,27.9757
-6.2129,-0.1124,-0.377,0.4296,27.9816
13.9787,0.1438,-2.1671,-1.0026,27.9929
7.3869,-0.1211,-1.6222,0.7734,27.9823
-5.7425,0.0491,-0.7679,-0.5251,27.9735
6.6558,-0.0428,-1.4231,0.8916,27.9753
11.0069,-0.004,-1.0366,-0.576,27.9892
-5.8085,0.0529,-1.1713,-0.0515,27.9965
2.2705,-0.0709,-1.3741,1.2093,27.9612
13.898,0.1568,-1.1514,-1.3908,27.9808
0.8299,-0.1549,-2.0059,0.5446,27.9807
-0.4523,0.0353,-1.9761,0.5088,27.9814
9.8814,-0.0271,0.1183,-0.5941,27.9956
5.9937,0.0038,-2.5786,0.6717,27.985
-7.6496,0.0444,0.0626,-0.0653,27.9838
8.4815,-0.053,-1.1152,0.45,27.9767
12.025,0.152,-2.9792,-0.9447,27.9793
-4.5269,-0.1546,-0.9651,0.5713,27.985
6.5171,0.1217,-2.6198,1.261,27.977
8.5923,-0.0828,0.9102,-2.3399,27.9991
2.619,-0.0159,-2.5472,1.1745,27.9851
-5.3471,0.0062,0.1448,0.6823,27.9824
10.4823,-0.0395,-0.7377,-0.5337,27.9861
9.7306,0.1242,-3.5436,-0.282,27.9921
-6.4407,-0.1088,-0.1009,1.024,27.9836
9.7675,0.1095,-2.7666,0.9847,27.9737
7.7987,-0.1041,0.5832,-1.9721,27.9954
1.4232,-0.026,-2.2272,0.6044,27.9932
-3.811,0.0353,-0.2539,1.4076,27.9783
9.768,-0.031,-0.6119,-1.1246,27.9915
9.4535,0.1223,-3.5894,0.4282,27.984
-6.0161,-0.1117,-0.0583,0.7857,27.9862
9.6182,0.1157,-2.778,0.5765,27.9825
7.6618,-0.0932,0.4661,-1.8891,27.9932
1.7473,0.011,-2.6565,0.4045,27.992
-4.2746,0.0385,0.1792,1.149,27.9729
9.4431,-0.022,-0.6246,-0.5248,27.9797
9.892,0.1218,-3.3983,-0.2896,27.9996
-4.1074,-0.1203,-0.3095,0.9006,27.9796
7.0376,0.0818,-2.616,1.3122,27.9634
7.6105,-0.0768,0.7153,-2.223,27.9937
4.2441,-0.0187,-2.8399,0.7741,27.9959
-5.2009,0.0634,-0.1502,0.9991,27.9673
6.1118,-0.0546,-0.4701,-0.0018,27.9817
12.0886,0.1573,-2.8563,-1.1847,27.9997
0.1295,-0.1285,-1.4742,0.752,27.9888
1.8579,0.0792,-2.1068,1.278,27.9774
7.2081,-0.0791,0.6886,-0.9829,27.9778
7.5118,-0.0128,-2.6073,0.0854,27.987
-4.3869,0.0432,-0.7885,0.5352,27.9699
2.3339,-0.0383,-0.5532,1.6597,27.964
13.1601,0.1706,-1.6805,-2.1388,27.9986
4.5493,-0.1224,-2.3917,0.4657,27.9835
-1.7529,0.0271,-1.3651,0.4408,27.9785
3.6853,-0.0164,0.1116,0.9487,27.9743
8.1602,-0.0104,-0.9879,-1.6229,27.9883
4.4455,0.0542,-3.5789,0.6119,27.9814
-3.506,-0.0483,0.2849,2.0837,27.9672
11.2705,0.1537,-1.6573,-1.0425,27.9911
6.7317,-0.0975,-0.8362,-1.7285,27.9906
1.344,-0.0213,-1.6995,1.1311,27.9677
-2.7231,0.0502,-0.0937,1.4998,27.9629
7.1559,-0.0368,-0.2707,-0.9826,27.9908
10.7167,0.1246,-3.3269,-0.9925,27.9862
-0.0568,-0.0746,-1.4569,1.2289,27.9818
2.3515,0.1179,-1.8737,0.9289,27.9683
6.2661,-0.0335,0.6697,-0.7983,27.9916
7.9069,-0.0165,-2.1791,-0.3956,27.9874
-2.1197,0.0752,-1.644,0.6129,27.9864
1.2937,-0.0338,-0.732,1.8573,27.9708
10.9549,0.1444,-1.1524,-2.4027,27.9941
